adr,Count,Percentage
212.86,2,1.6751821760616466e-05
218.6,2,1.6751821760616466e-05
77.39,2,1.6751821760616466e-05
177.08,2,1.6751821760616466e-05
124.54,2,1.6751821760616466e-05
79.65,2,1.6751821760616466e-05
76.9,2,1.6751821760616466e-05
143.86,2,1.6751821760616466e-05
128.38,2,1.6751821760616466e-05
84.29,2,1.6751821760616466e-05
34.11,2,1.6751821760616466e-05
121.47,2,1.6751821760616466e-05
42.57,2,1.6751821760616466e-05
123.82,2,1.6751821760616466e-05
56.62,2,1.6751821760616466e-05
104.79,2,1.6751821760616466e-05
117.68,2,1.6751821760616466e-05
54.98,2,1.6751821760616466e-05
144.76,2,1.6751821760616466e-05
131.88,2,1.6751821760616466e-05
150.53,2,1.6751821760616466e-05
67.57,2,1.6751821760616466e-05
27.6,2,1.6751821760616466e-05
25.5,2,1.6751821760616466e-05
64.52,2,1.6751821760616466e-05
49.75,2,1.6751821760616466e-05
191.7,2,1.6751821760616466e-05
85.57,2,1.6751821760616466e-05
65.42,2,1.6751821760616466e-05
241.75,2,1.6751821760616466e-05
150.86,2,1.6751821760616466e-05
185.46,2,1.6751821760616466e-05
182.6,2,1.6751821760616466e-05
38.86,2,1.6751821760616466e-05
67.71,2,1.6751821760616466e-05
79.63,2,1.6751821760616466e-05
116.72,2,1.6751821760616466e-05
56.2,2,1.6751821760616466e-05
89.71,2,1.6751821760616466e-05
58.47,2,1.6751821760616466e-05
86.24,2,1.6751821760616466e-05
44.81,2,1.6751821760616466e-05
392.0,2,1.6751821760616466e-05
86.32,2,1.6751821760616466e-05
122.34,2,1.6751821760616466e-05
111.52,2,1.6751821760616466e-05
99.8,2,1.6751821760616466e-05
127.03,2,1.6751821760616466e-05
142.38,2,1.6751821760616466e-05
66.2,2,1.6751821760616466e-05
60.43,2,1.6751821760616466e-05
98.12,2,1.6751821760616466e-05
199.75,2,1.6751821760616466e-05
105.08,2,1.6751821760616466e-05
120.82,2,1.6751821760616466e-05
31.63,2,1.6751821760616466e-05
124.04,2,1.6751821760616466e-05
109.53,2,1.6751821760616466e-05
243.5,2,1.6751821760616466e-05
242.86,2,1.6751821760616466e-05
78.67,2,1.6751821760616466e-05
63.72,2,1.6751821760616466e-05
78.77,2,1.6751821760616466e-05
52.46,2,1.6751821760616466e-05
37.73,2,1.6751821760616466e-05
78.84,2,1.6751821760616466e-05
147.71,2,1.6751821760616466e-05
108.24,2,1.6751821760616466e-05
62.16,2,1.6751821760616466e-05
136.22,2,1.6751821760616466e-05
75.66,2,1.6751821760616466e-05
87.82,2,1.6751821760616466e-05
248.29,2,1.6751821760616466e-05
114.71,2,1.6751821760616466e-05
146.78,2,1.6751821760616466e-05
216.86,2,1.6751821760616466e-05
332.0,2,1.6751821760616466e-05
94.81,2,1.6751821760616466e-05
228.33,2,1.6751821760616466e-05
266.43,2,1.6751821760616466e-05
81.4,2,1.6751821760616466e-05
138.86,2,1.6751821760616466e-05
193.6,2,1.6751821760616466e-05
92.02,2,1.6751821760616466e-05
120.78,2,1.6751821760616466e-05
388.0,2,1.6751821760616466e-05
120.27,2,1.6751821760616466e-05
177.6,2,1.6751821760616466e-05
102.55,2,1.6751821760616466e-05
200.71,2,1.6751821760616466e-05
102.28,2,1.6751821760616466e-05
341.0,2,1.6751821760616466e-05
84.85,2,1.6751821760616466e-05
99.13,2,1.6751821760616466e-05
73.51,2,1.6751821760616466e-05
130.95,2,1.6751821760616466e-05
94.94,2,1.6751821760616466e-05
50.77,2,1.6751821760616466e-05
131.03,2,1.6751821760616466e-05
221.1,2,1.6751821760616466e-05
175.65,2,1.6751821760616466e-05
272.5,2,1.6751821760616466e-05
102.67,2,1.6751821760616466e-05
49.22,2,1.6751821760616466e-05
155.83,2,1.6751821760616466e-05
85.88,2,1.6751821760616466e-05
142.07,2,1.6751821760616466e-05
64.44,2,1.6751821760616466e-05
157.27,2,1.6751821760616466e-05
159.14,2,1.6751821760616466e-05
52.71,2,1.6751821760616466e-05
77.54,2,1.6751821760616466e-05
215.27,2,1.6751821760616466e-05
44.45,2,1.6751821760616466e-05
86.14,2,1.6751821760616466e-05
203.85,2,1.6751821760616466e-05
79.31,2,1.6751821760616466e-05
94.56,2,1.6751821760616466e-05
175.33,2,1.6751821760616466e-05
50.57,2,1.6751821760616466e-05
185.1,2,1.6751821760616466e-05
170.85,2,1.6751821760616466e-05
65.07,2,1.6751821760616466e-05
56.59,2,1.6751821760616466e-05
243.63,2,1.6751821760616466e-05
116.53,2,1.6751821760616466e-05
50.59,2,1.6751821760616466e-05
75.16,2,1.6751821760616466e-05
188.29,2,1.6751821760616466e-05
151.19,2,1.6751821760616466e-05
84.57,2,1.6751821760616466e-05
74.33,2,1.6751821760616466e-05
122.14,2,1.6751821760616466e-05
160.65,2,1.6751821760616466e-05
150.22,2,1.6751821760616466e-05
96.76,2,1.6751821760616466e-05
190.1,2,1.6751821760616466e-05
84.2,2,1.6751821760616466e-05
119.8,2,1.6751821760616466e-05
189.86,2,1.6751821760616466e-05
73.81,2,1.6751821760616466e-05
190.58,2,1.6751821760616466e-05
127.39,2,1.6751821760616466e-05
156.96,2,1.6751821760616466e-05
134.06,2,1.6751821760616466e-05
123.38,2,1.6751821760616466e-05
212.1,2,1.6751821760616466e-05
82.73,2,1.6751821760616466e-05
87.84,2,1.6751821760616466e-05
164.13,2,1.6751821760616466e-05
62.71,2,1.6751821760616466e-05
98.21,2,1.6751821760616466e-05
87.72,2,1.6751821760616466e-05
129.1,2,1.6751821760616466e-05
42.12,2,1.6751821760616466e-05
63.22,2,1.6751821760616466e-05
100.43,2,1.6751821760616466e-05
142.94,2,1.6751821760616466e-05
130.01,2,1.6751821760616466e-05
93.52,2,1.6751821760616466e-05
143.18,2,1.6751821760616466e-05
165.4,2,1.6751821760616466e-05
24.94,2,1.6751821760616466e-05
108.59,2,1.6751821760616466e-05
104.52,2,1.6751821760616466e-05
86.86,2,1.6751821760616466e-05
37.31,2,1.6751821760616466e-05
96.32,2,1.6751821760616466e-05
61.09,2,1.6751821760616466e-05
55.9,2,1.6751821760616466e-05
133.03,2,1.6751821760616466e-05
161.78,2,1.6751821760616466e-05
103.42,2,1.6751821760616466e-05
274.67,2,1.6751821760616466e-05
135.14,2,1.6751821760616466e-05
131.85,2,1.6751821760616466e-05
109.66,2,1.6751821760616466e-05
115.94,2,1.6751821760616466e-05
241.6,2,1.6751821760616466e-05
100.55,2,1.6751821760616466e-05
129.87,2,1.6751821760616466e-05
157.95,2,1.6751821760616466e-05
77.9,2,1.6751821760616466e-05
107.7,2,1.6751821760616466e-05
223.6,2,1.6751821760616466e-05
196.52,2,1.6751821760616466e-05
64.96,2,1.6751821760616466e-05
155.2,2,1.6751821760616466e-05
151.58,2,1.6751821760616466e-05
67.49,2,1.6751821760616466e-05
177.47,2,1.6751821760616466e-05
169.38,2,1.6751821760616466e-05
226.8,2,1.6751821760616466e-05
197.4,2,1.6751821760616466e-05
179.2,2,1.6751821760616466e-05
163.95,2,1.6751821760616466e-05
39.68,2,1.6751821760616466e-05
153.72,2,1.6751821760616466e-05
75.36,2,1.6751821760616466e-05
74.14,2,1.6751821760616466e-05
155.72,2,1.6751821760616466e-05
114.92,2,1.6751821760616466e-05
235.71,2,1.6751821760616466e-05
74.89,2,1.6751821760616466e-05
105.11,2,1.6751821760616466e-05
75.82,2,1.6751821760616466e-05
95.53,2,1.6751821760616466e-05
118.19,2,1.6751821760616466e-05
77.64,2,1.6751821760616466e-05
157.45,2,1.6751821760616466e-05
163.71,2,1.6751821760616466e-05
59.56,2,1.6751821760616466e-05
203.75,2,1.6751821760616466e-05
68.16,2,1.6751821760616466e-05
37.29,2,1.6751821760616466e-05
285.17,2,1.6751821760616466e-05
177.79,2,1.6751821760616466e-05
124.74,2,1.6751821760616466e-05
40.65,2,1.6751821760616466e-05
111.71,2,1.6751821760616466e-05
68.68,2,1.6751821760616466e-05
204.62,2,1.6751821760616466e-05
200.86,2,1.6751821760616466e-05
97.28,2,1.6751821760616466e-05
63.8,2,1.6751821760616466e-05
170.43,2,1.6751821760616466e-05
146.11,2,1.6751821760616466e-05
131.52,2,1.6751821760616466e-05
110.58,2,1.6751821760616466e-05
35.33,2,1.6751821760616466e-05
294.5,2,1.6751821760616466e-05
214.84,2,1.6751821760616466e-05
51.9,2,1.6751821760616466e-05
32.24,2,1.6751821760616466e-05
119.81,2,1.6751821760616466e-05
161.86,2,1.6751821760616466e-05
90.27,2,1.6751821760616466e-05
156.15,2,1.6751821760616466e-05
66.23,2,1.6751821760616466e-05
83.48,2,1.6751821760616466e-05
41.53,2,1.6751821760616466e-05
210.67,2,1.6751821760616466e-05
174.67,2,1.6751821760616466e-05
195.86,2,1.6751821760616466e-05
213.43,2,1.6751821760616466e-05
209.86,2,1.6751821760616466e-05
115.21,2,1.6751821760616466e-05
95.16,2,1.6751821760616466e-05
74.28,2,1.6751821760616466e-05
40.7,2,1.6751821760616466e-05
54.68,2,1.6751821760616466e-05
183.99,2,1.6751821760616466e-05
133.83,2,1.6751821760616466e-05
55.65,2,1.6751821760616466e-05
98.76,2,1.6751821760616466e-05
110.18,2,1.6751821760616466e-05
63.31,2,1.6751821760616466e-05
144.29,2,1.6751821760616466e-05
154.08,2,1.6751821760616466e-05
218.33,2,1.6751821760616466e-05
187.14,2,1.6751821760616466e-05
207.38,2,1.6751821760616466e-05
84.37,2,1.6751821760616466e-05
117.19,2,1.6751821760616466e-05
68.35,2,1.6751821760616466e-05
114.53,2,1.6751821760616466e-05
116.57,2,1.6751821760616466e-05
117.11,2,1.6751821760616466e-05
35.24,2,1.6751821760616466e-05
123.4,2,1.6751821760616466e-05
161.75,2,1.6751821760616466e-05
10.8,2,1.6751821760616466e-05
161.43,2,1.6751821760616466e-05
186.2,2,1.6751821760616466e-05
194.14,2,1.6751821760616466e-05
131.58,2,1.6751821760616466e-05
36.6,2,1.6751821760616466e-05
70.91,2,1.6751821760616466e-05
171.25,2,1.6751821760616466e-05
50.67,2,1.6751821760616466e-05
19.35,2,1.6751821760616466e-05
209.17,2,1.6751821760616466e-05
59.21,2,1.6751821760616466e-05
136.73,2,1.6751821760616466e-05
266.6,2,1.6751821760616466e-05
120.02,2,1.6751821760616466e-05
77.53,2,1.6751821760616466e-05
127.44,2,1.6751821760616466e-05
124.95,2,1.6751821760616466e-05
170.7,2,1.6751821760616466e-05
131.26,2,1.6751821760616466e-05
170.4,2,1.6751821760616466e-05
96.08,2,1.6751821760616466e-05
99.21,2,1.6751821760616466e-05
152.28,2,1.6751821760616466e-05
79.22,2,1.6751821760616466e-05
82.07,2,1.6751821760616466e-05
230.84,2,1.6751821760616466e-05
289.6,2,1.6751821760616466e-05
44.3,2,1.6751821760616466e-05
77.33,2,1.6751821760616466e-05
230.67,2,1.6751821760616466e-05
80.07,2,1.6751821760616466e-05
179.59,2,1.6751821760616466e-05
85.16,2,1.6751821760616466e-05
41.65,2,1.6751821760616466e-05
145.56,2,1.6751821760616466e-05
171.87,2,1.6751821760616466e-05
201.67,2,1.6751821760616466e-05
76.12,2,1.6751821760616466e-05
51.04,2,1.6751821760616466e-05
90.74,2,1.6751821760616466e-05
114.55,2,1.6751821760616466e-05
83.59,2,1.6751821760616466e-05
141.46,2,1.6751821760616466e-05
106.36,2,1.6751821760616466e-05
113.2,2,1.6751821760616466e-05
60.9,2,1.6751821760616466e-05
153.85,2,1.6751821760616466e-05
104.18,2,1.6751821760616466e-05
53.71,2,1.6751821760616466e-05
240.6,2,1.6751821760616466e-05
51.96,2,1.6751821760616466e-05
101.83,2,1.6751821760616466e-05
112.56,2,1.6751821760616466e-05
176.86,2,1.6751821760616466e-05
128.28,2,1.6751821760616466e-05
131.33,2,1.6751821760616466e-05
82.72,2,1.6751821760616466e-05
120.34,2,1.6751821760616466e-05
189.67,2,1.6751821760616466e-05
69.38,2,1.6751821760616466e-05
79.25,2,1.6751821760616466e-05
94.7,2,1.6751821760616466e-05
223.57,2,1.6751821760616466e-05
94.9,2,1.6751821760616466e-05
114.66,2,1.6751821760616466e-05
210.43,2,1.6751821760616466e-05
120.95,2,1.6751821760616466e-05
234.6,2,1.6751821760616466e-05
120.08,2,1.6751821760616466e-05
110.83,2,1.6751821760616466e-05
248.1,2,1.6751821760616466e-05
217.75,2,1.6751821760616466e-05
118.57,2,1.6751821760616466e-05
42.35,2,1.6751821760616466e-05
74.86,2,1.6751821760616466e-05
82.76,2,1.6751821760616466e-05
149.67,2,1.6751821760616466e-05
58.67,2,1.6751821760616466e-05
106.86,2,1.6751821760616466e-05
74.23,2,1.6751821760616466e-05
118.6,2,1.6751821760616466e-05
53.5,2,1.6751821760616466e-05
104.96,2,1.6751821760616466e-05
101.05,2,1.6751821760616466e-05
86.98,2,1.6751821760616466e-05
53.3,2,1.6751821760616466e-05
55.14,2,1.6751821760616466e-05
215.55,2,1.6751821760616466e-05
144.13,2,1.6751821760616466e-05
118.99,2,1.6751821760616466e-05
158.9,2,1.6751821760616466e-05
185.71,2,1.6751821760616466e-05
72.72,2,1.6751821760616466e-05
131.63,2,1.6751821760616466e-05
269.3,2,1.6751821760616466e-05
103.53,2,1.6751821760616466e-05
106.53,2,1.6751821760616466e-05
86.88,2,1.6751821760616466e-05
58.41,2,1.6751821760616466e-05
140.43,2,1.6751821760616466e-05
120.63,2,1.6751821760616466e-05
60.87,2,1.6751821760616466e-05
67.14,2,1.6751821760616466e-05
91.81,2,1.6751821760616466e-05
122.08,2,1.6751821760616466e-05
59.93,2,1.6751821760616466e-05
141.05,2,1.6751821760616466e-05
134.45,2,1.6751821760616466e-05
292.5,2,1.6751821760616466e-05
253.5,2,1.6751821760616466e-05
29.6,2,1.6751821760616466e-05
75.05,2,1.6751821760616466e-05
165.71,2,1.6751821760616466e-05
173.79,2,1.6751821760616466e-05
155.68,2,1.6751821760616466e-05
165.63,2,1.6751821760616466e-05
56.33,2,1.6751821760616466e-05
152.46,2,1.6751821760616466e-05
243.81,2,1.6751821760616466e-05
148.25,2,1.6751821760616466e-05
170.3,2,1.6751821760616466e-05
116.9,2,1.6751821760616466e-05
221.2,2,1.6751821760616466e-05
1.56,2,1.6751821760616466e-05
84.73,2,1.6751821760616466e-05
46.1,2,1.6751821760616466e-05
76.78,2,1.6751821760616466e-05
58.32,2,1.6751821760616466e-05
91.15,2,1.6751821760616466e-05
220.33,2,1.6751821760616466e-05
126.13,2,1.6751821760616466e-05
148.7,2,1.6751821760616466e-05
113.41,2,1.6751821760616466e-05
241.5,2,1.6751821760616466e-05
88.88,2,1.6751821760616466e-05
39.51,2,1.6751821760616466e-05
309.0,2,1.6751821760616466e-05
147.59,2,1.6751821760616466e-05
164.15,2,1.6751821760616466e-05
133.3,2,1.6751821760616466e-05
57.67,2,1.6751821760616466e-05
199.67,2,1.6751821760616466e-05
99.29,2,1.6751821760616466e-05
116.31,2,1.6751821760616466e-05
107.82,2,1.6751821760616466e-05
151.76,2,1.6751821760616466e-05
149.75,2,1.6751821760616466e-05
127.59,2,1.6751821760616466e-05
117.06,2,1.6751821760616466e-05
168.71,2,1.6751821760616466e-05
117.51,2,1.6751821760616466e-05
63.68,2,1.6751821760616466e-05
151.47,2,1.6751821760616466e-05
164.63,2,1.6751821760616466e-05
107.75,2,1.6751821760616466e-05
153.25,2,1.6751821760616466e-05
187.24,2,1.6751821760616466e-05
78.55,2,1.6751821760616466e-05
220.53,2,1.6751821760616466e-05
156.06,2,1.6751821760616466e-05
43.71,2,1.6751821760616466e-05
108.88,2,1.6751821760616466e-05
149.38,2,1.6751821760616466e-05
121.85,2,1.6751821760616466e-05
97.55,2,1.6751821760616466e-05
213.5,2,1.6751821760616466e-05
110.68,2,1.6751821760616466e-05
74.29,2,1.6751821760616466e-05
254.31,2,1.6751821760616466e-05
53.8,2,1.6751821760616466e-05
172.29,2,1.6751821760616466e-05
115.58,2,1.6751821760616466e-05
148.39,2,1.6751821760616466e-05
80.57,2,1.6751821760616466e-05
205.6,2,1.6751821760616466e-05
88.23,2,1.6751821760616466e-05
30.96,2,1.6751821760616466e-05
73.87,2,1.6751821760616466e-05
106.21,2,1.6751821760616466e-05
90.06,2,1.6751821760616466e-05
128.74,2,1.6751821760616466e-05
210.4,2,1.6751821760616466e-05
5.25,2,1.6751821760616466e-05
143.05,2,1.6751821760616466e-05
84.21,2,1.6751821760616466e-05
48.08,2,1.6751821760616466e-05
31.05,2,1.6751821760616466e-05
205.7,2,1.6751821760616466e-05
53.04,2,1.6751821760616466e-05
237.67,2,1.6751821760616466e-05
186.88,2,1.6751821760616466e-05
101.07,2,1.6751821760616466e-05
169.75,2,1.6751821760616466e-05
97.07,2,1.6751821760616466e-05
244.67,2,1.6751821760616466e-05
103.22,2,1.6751821760616466e-05
130.48,2,1.6751821760616466e-05
83.47,2,1.6751821760616466e-05
145.25,2,1.6751821760616466e-05
175.95,2,1.6751821760616466e-05
51.13,2,1.6751821760616466e-05
118.71,2,1.6751821760616466e-05
46.43,2,1.6751821760616466e-05
56.63,2,1.6751821760616466e-05
127.3,2,1.6751821760616466e-05
150.15,2,1.6751821760616466e-05
231.43,2,1.6751821760616466e-05
49.8,2,1.6751821760616466e-05
73.25,2,1.6751821760616466e-05
65.06,2,1.6751821760616466e-05
69.43,2,1.6751821760616466e-05
84.05,2,1.6751821760616466e-05
52.73,2,1.6751821760616466e-05
200.05,2,1.6751821760616466e-05
90.93,2,1.6751821760616466e-05
304.0,2,1.6751821760616466e-05
176.64,2,1.6751821760616466e-05
57.64,2,1.6751821760616466e-05
192.68,2,1.6751821760616466e-05
70.46,2,1.6751821760616466e-05
160.89,2,1.6751821760616466e-05
144.43,2,1.6751821760616466e-05
93.84,2,1.6751821760616466e-05
101.49,2,1.6751821760616466e-05
99.14,2,1.6751821760616466e-05
129.86,2,1.6751821760616466e-05
223.67,2,1.6751821760616466e-05
117.41,2,1.6751821760616466e-05
136.44,2,1.6751821760616466e-05
166.85,2,1.6751821760616466e-05
194.64,2,1.6751821760616466e-05
102.93,2,1.6751821760616466e-05
209.75,2,1.6751821760616466e-05
135.52,2,1.6751821760616466e-05
70.17,2,1.6751821760616466e-05
92.03,2,1.6751821760616466e-05
24.95,2,1.6751821760616466e-05
94.63,2,1.6751821760616466e-05
41.84,2,1.6751821760616466e-05
84.82,2,1.6751821760616466e-05
44.4,2,1.6751821760616466e-05
114.96,2,1.6751821760616466e-05
181.43,2,1.6751821760616466e-05
87.21,2,1.6751821760616466e-05
267.86,2,1.6751821760616466e-05
114.34,2,1.6751821760616466e-05
48.71,2,1.6751821760616466e-05
34.86,2,1.6751821760616466e-05
90.14,2,1.6751821760616466e-05
190.23,2,1.6751821760616466e-05
114.95,2,1.6751821760616466e-05
156.73,2,1.6751821760616466e-05
107.65,2,1.6751821760616466e-05
171.14,2,1.6751821760616466e-05
190.96,2,1.6751821760616466e-05
32.71,2,1.6751821760616466e-05
161.88,2,1.6751821760616466e-05
193.2,2,1.6751821760616466e-05
87.34,2,1.6751821760616466e-05
56.01,2,1.6751821760616466e-05
126.72,2,1.6751821760616466e-05
87.63,2,1.6751821760616466e-05
178.46,2,1.6751821760616466e-05
315.33,2,1.6751821760616466e-05
157.76,2,1.6751821760616466e-05
73.89,2,1.6751821760616466e-05
83.39,2,1.6751821760616466e-05
26.33,2,1.6751821760616466e-05
104.21,2,1.6751821760616466e-05
224.16,2,1.6751821760616466e-05
186.4,2,1.6751821760616466e-05
67.33,2,1.6751821760616466e-05
64.29,2,1.6751821760616466e-05
75.25,2,1.6751821760616466e-05
134.14,2,1.6751821760616466e-05
45.1,2,1.6751821760616466e-05
50.66,2,1.6751821760616466e-05
79.7,2,1.6751821760616466e-05
170.8,2,1.6751821760616466e-05
98.98,2,1.6751821760616466e-05
217.14,2,1.6751821760616466e-05
81.36,2,1.6751821760616466e-05
228.57,2,1.6751821760616466e-05
160.78,2,1.6751821760616466e-05
50.02,2,1.6751821760616466e-05
201.8,2,1.6751821760616466e-05
191.67,2,1.6751821760616466e-05
196.7,2,1.6751821760616466e-05
70.78,2,1.6751821760616466e-05
84.4,2,1.6751821760616466e-05
97.43,2,1.6751821760616466e-05
125.85,2,1.6751821760616466e-05
36.9,2,1.6751821760616466e-05
238.5,2,1.6751821760616466e-05
106.9,2,1.6751821760616466e-05
162.79,2,1.6751821760616466e-05
47.85,2,1.6751821760616466e-05
79.59,2,1.6751821760616466e-05
123.04,2,1.6751821760616466e-05
100.62,2,1.6751821760616466e-05
117.82,2,1.6751821760616466e-05
151.94,2,1.6751821760616466e-05
45.86,2,1.6751821760616466e-05
101.13,2,1.6751821760616466e-05
71.14,2,1.6751821760616466e-05
102.34,2,1.6751821760616466e-05
82.18,2,1.6751821760616466e-05
252.6,2,1.6751821760616466e-05
175.23,2,1.6751821760616466e-05
95.75,2,1.6751821760616466e-05
105.67,2,1.6751821760616466e-05
382.0,2,1.6751821760616466e-05
133.06,2,1.6751821760616466e-05
156.75,2,1.6751821760616466e-05
188.71,2,1.6751821760616466e-05
86.46,2,1.6751821760616466e-05
203.71,2,1.6751821760616466e-05
105.26,2,1.6751821760616466e-05
110.65,2,1.6751821760616466e-05
190.7,2,1.6751821760616466e-05
231.33,2,1.6751821760616466e-05
61.19,2,1.6751821760616466e-05
98.11,2,1.6751821760616466e-05
191.2,2,1.6751821760616466e-05
69.37,2,1.6751821760616466e-05
127.65,2,1.6751821760616466e-05
62.3,2,1.6751821760616466e-05
159.43,2,1.6751821760616466e-05
42.23,2,1.6751821760616466e-05
137.89,2,1.6751821760616466e-05
62.32,2,1.6751821760616466e-05
123.08,2,1.6751821760616466e-05
59.14,2,1.6751821760616466e-05
89.34,2,1.6751821760616466e-05
88.73,2,1.6751821760616466e-05
93.81,2,1.6751821760616466e-05
367.0,2,1.6751821760616466e-05
148.05,2,1.6751821760616466e-05
34.5,2,1.6751821760616466e-05
104.13,2,1.6751821760616466e-05
47.36,2,1.6751821760616466e-05
94.51,2,1.6751821760616466e-05
69.93,2,1.6751821760616466e-05
85.43,2,1.6751821760616466e-05
171.13,2,1.6751821760616466e-05
70.73,2,1.6751821760616466e-05
68.17,2,1.6751821760616466e-05
72.91,2,1.6751821760616466e-05
207.25,2,1.6751821760616466e-05
343.0,2,1.6751821760616466e-05
126.71,2,1.6751821760616466e-05
53.79,2,1.6751821760616466e-05
255.45,2,1.6751821760616466e-05
111.42,2,1.6751821760616466e-05
79.14,2,1.6751821760616466e-05
175.14,2,1.6751821760616466e-05
88.22,2,1.6751821760616466e-05
108.34,2,1.6751821760616466e-05
116.18,2,1.6751821760616466e-05
99.87,2,1.6751821760616466e-05
212.73,2,1.6751821760616466e-05
123.17,2,1.6751821760616466e-05
169.91,2,1.6751821760616466e-05
128.69,2,1.6751821760616466e-05
136.14,2,1.6751821760616466e-05
212.16,2,1.6751821760616466e-05
129.15,2,1.6751821760616466e-05
46.54,2,1.6751821760616466e-05
115.19,2,1.6751821760616466e-05
89.53,2,1.6751821760616466e-05
114.87,2,1.6751821760616466e-05
173.1,2,1.6751821760616466e-05
50.87,2,1.6751821760616466e-05
53.47,2,1.6751821760616466e-05
138.77,2,1.6751821760616466e-05
57.55,2,1.6751821760616466e-05
221.18,2,1.6751821760616466e-05
61.35,2,1.6751821760616466e-05
62.88,2,1.6751821760616466e-05
74.43,2,1.6751821760616466e-05
166.8,2,1.6751821760616466e-05
50.88,2,1.6751821760616466e-05
62.34,2,1.6751821760616466e-05
195.8,2,1.6751821760616466e-05
93.22,2,1.6751821760616466e-05
51.27,2,1.6751821760616466e-05
50.16,2,1.6751821760616466e-05
63.21,2,1.6751821760616466e-05
363.0,2,1.6751821760616466e-05
125.51,2,1.6751821760616466e-05
160.7,2,1.6751821760616466e-05
70.47,2,1.6751821760616466e-05
139.52,2,1.6751821760616466e-05
160.95,2,1.6751821760616466e-05
172.55,2,1.6751821760616466e-05
211.25,2,1.6751821760616466e-05
82.31,2,1.6751821760616466e-05
91.08,2,1.6751821760616466e-05
67.81,2,1.6751821760616466e-05
39.44,2,1.6751821760616466e-05
38.11,2,1.6751821760616466e-05
76.48,2,1.6751821760616466e-05
62.57,2,1.6751821760616466e-05
129.8,2,1.6751821760616466e-05
91.95,2,1.6751821760616466e-05
195.45,2,1.6751821760616466e-05
120.36,2,1.6751821760616466e-05
284.2,2,1.6751821760616466e-05
68.99,2,1.6751821760616466e-05
51.21,2,1.6751821760616466e-05
99.07,2,1.6751821760616466e-05
121.59,2,1.6751821760616466e-05
203.29,2,1.6751821760616466e-05
158.53,2,1.6751821760616466e-05
65.19,2,1.6751821760616466e-05
176.9,2,1.6751821760616466e-05
69.57,2,1.6751821760616466e-05
121.72,2,1.6751821760616466e-05
214.75,2,1.6751821760616466e-05
331.0,2,1.6751821760616466e-05
216.93,2,1.6751821760616466e-05
108.53,2,1.6751821760616466e-05
58.25,2,1.6751821760616466e-05
133.11,2,1.6751821760616466e-05
125.58,2,1.6751821760616466e-05
57.53,2,1.6751821760616466e-05
57.25,2,1.6751821760616466e-05
50.55,2,1.6751821760616466e-05
96.62,2,1.6751821760616466e-05
91.69,2,1.6751821760616466e-05
72.49,2,1.6751821760616466e-05
78.69,2,1.6751821760616466e-05
194.33,2,1.6751821760616466e-05
152.86,2,1.6751821760616466e-05
109.6,2,1.6751821760616466e-05
79.39,2,1.6751821760616466e-05
88.96,2,1.6751821760616466e-05
76.77,2,1.6751821760616466e-05
128.79,2,1.6751821760616466e-05
94.16,2,1.6751821760616466e-05
82.15,2,1.6751821760616466e-05
101.08,2,1.6751821760616466e-05
183.43,2,1.6751821760616466e-05
116.56,2,1.6751821760616466e-05
36.24,2,1.6751821760616466e-05
251.7,2,1.6751821760616466e-05
86.78,2,1.6751821760616466e-05
182.18,2,1.6751821760616466e-05
98.29,2,1.6751821760616466e-05
84.14,2,1.6751821760616466e-05
150.98,2,1.6751821760616466e-05
80.27,2,1.6751821760616466e-05
135.91,2,1.6751821760616466e-05
53.45,2,1.6751821760616466e-05
157.7,2,1.6751821760616466e-05
121.83,2,1.6751821760616466e-05
111.11,2,1.6751821760616466e-05
133.44,2,1.6751821760616466e-05
55.04,2,1.6751821760616466e-05
54.46,2,1.6751821760616466e-05
88.68,2,1.6751821760616466e-05
270.5,2,1.6751821760616466e-05
40.76,2,1.6751821760616466e-05
85.11,2,1.6751821760616466e-05
65.27,2,1.6751821760616466e-05
155.64,2,1.6751821760616466e-05
88.86,2,1.6751821760616466e-05
138.06,2,1.6751821760616466e-05
176.75,2,1.6751821760616466e-05
101.46,2,1.6751821760616466e-05
193.45,2,1.6751821760616466e-05
136.25,2,1.6751821760616466e-05
81.07,2,1.6751821760616466e-05
158.86,2,1.6751821760616466e-05
76.72,2,1.6751821760616466e-05
184.29,2,1.6751821760616466e-05
88.38,2,1.6751821760616466e-05
84.83,2,1.6751821760616466e-05
164.6,2,1.6751821760616466e-05
185.99,2,1.6751821760616466e-05
109.31,2,1.6751821760616466e-05
162.94,2,1.6751821760616466e-05
222.57,2,1.6751821760616466e-05
53.06,2,1.6751821760616466e-05
246.5,2,1.6751821760616466e-05
40.07,2,1.6751821760616466e-05
121.01,2,1.6751821760616466e-05
195.43,2,1.6751821760616466e-05
149.85,2,1.6751821760616466e-05
82.7,2,1.6751821760616466e-05
134.58,2,1.6751821760616466e-05
137.91,2,1.6751821760616466e-05
123.21,2,1.6751821760616466e-05
112.75,2,1.6751821760616466e-05
96.26,2,1.6751821760616466e-05
97.88,2,1.6751821760616466e-05
140.13,2,1.6751821760616466e-05
206.71,2,1.6751821760616466e-05
126.28,2,1.6751821760616466e-05
222.33,2,1.6751821760616466e-05
74.42,2,1.6751821760616466e-05
110.59,2,1.6751821760616466e-05
198.44,2,1.6751821760616466e-05
223.5,2,1.6751821760616466e-05
230.5,2,1.6751821760616466e-05
